Line 2 x;Line 2 y
7,856935475283E0;3,431785416696E-1
7,856935475283E0;3,491585947008E-1
7,856935475283E0;3,517641892359E-1
7,856935475283E0;3,703984616277E-1
7,991453982095E0;3,058779608875E-1
7,991453982095E0;3,081525167726E-1
7,991453982095E0;3,094339567079E-1
7,991453982095E0;3,107153966431E-1
7,991453982095E0;3,119968365784E-1
7,991453982095E0;3,133698079376E-1
7,991453982095E0;3,147885450088E-1
7,991453982095E0;3,162438946495E-1
7,991453982095E0;3,180012979893E-1
7,991453982095E0;3,193285036365E-1
7,991453982095E0;3,210096307897E-1
7,992369073978E0;2,874664149606E-1
8,001010972948E0;2,858628988273E-1
8,006575111108E0;2,845795124269E-1
8,014607909345E0;2,847241405095E-1
8,035613740676E0;2,832502583462E-1
8,057697584069E0;2,817860686688E-1
8,078218268148E0;2,804081686945E-1
8,116034129777E0;2,775897138148E-1
8,116217754008E0;2,773469755683E-1
8,121137159241E0;2,763194064436E-1
8,124142305140E0;2,749571203545E-1
8,125972488906E0;2,389120456042E-1
8,125972488906E0;2,403643441975E-1
8,125972488906E0;2,415176401392E-1
8,125972488906E0;2,427990800745E-1
8,125972488906E0;2,440805200097E-1
8,125972488906E0;2,453619599450E-1
8,125972488906E0;2,486570912071E-1
8,125972488906E0;2,504877196860E-1
8,125972488906E0;2,523183481650E-1
8,125972488906E0;2,545883274788E-1
8,125972488906E0;2,483519864606E-1
8,125972488906E0;2,530505995565E-1
8,125972488906E0;2,556561940916E-1
8,125972488906E0;2,742904664834E-1
8,260490995717E0;2,201358995052E-1
8,260490995717E0;2,218933028450E-1
8,260490995717E0;2,232205084922E-1
8,260490995717E0;2,249016356454E-1
8,261291701115E0;2,186805498645E-1
8,267964246095E0;2,163159880792E-1
8,289041862469E0;2,139552401032E-1
8,340164995669E0;2,103640301100E-1
8,364983050115E0;2,095483834211E-1
8,396756496123E0;1,898129140343E-1
8,407185749253E0;1,913352649264E-1
8,416177287296E0;1,882161762074E-1
8,431262641488E0;1,867424837058E-1
8,454844033155E0;1,851634066228E-1
8,478767206663E0;1,837847945596E-1
8,511247289183E0;1,821631494970E-1
8,525115232925E0;1,814204802126E-1
8,539658839061E0;1,804444098717E-1
9,101698360147E0;1,748827635058E-1
9,151332943885E0;1,748827635058E-1
9,194982826707E0;1,748827635058E-1
9,247692119172E0;1,748827635058E-1
9,291342001994E0;1,748827635058E-1
9,333893774557E0;1,748827635058E-1
9,375072909295E0;1,748827635058E-1
9,413506768384E0;1,748827635058E-1
9,451940627473E0;1,748827635058E-1
9,490374486562E0;1,748827635058E-1
9,528808345651E0;1,748827635058E-1
9,567242204740E0;1,748827635058E-1
9,605676063829E0;1,748827635058E-1
9,644109922917E0;1,748827635058E-1
9,712330022800E0;1,748827635058E-1
9,981473797142E0;1,659126839590E-1
1,002844851381E1;1,659126839590E-1
1,006688237290E1;1,659126839590E-1
1,010531623198E1;1,659126839590E-1
1,014375009107E1;1,659126839590E-1
1,018218395016E1;1,659126839590E-1
1,022061780925E1;1,659126839590E-1
1,025905166834E1;1,659126839590E-1
1,029748552743E1;1,659126839590E-1
1,038972678924E1;1,659126839590E-1
1,045122096378E1;1,659126839590E-1
1,048965482287E1;1,659126839590E-1
1,052808868196E1;1,659126839590E-1
1,056652254105E1;1,659126839590E-1
1,060495640014E1;1,659126839590E-1
1,064339025923E1;1,659126839590E-1
1,069890583347E1;1,659126839590E-1
1,135386759724E1;1,654123121748E-1
1,139640429159E1;1,639050600561E-1
1,141503477931E1;1,627639191129E-1
1,144332336816E1;1,607066962048E-1
1,146602354616E1;1,590806804063E-1
1,148758581461E1;1,578025675656E-1
1,150706021773E1;1,568312093980E-1
1,153097219256E1;1,558858614101E-1
1,162187513250E1;1,396431652863E-1
1,165500717799E1;1,396431652863E-1
1,170579922586E1;1,396324866201E-1
1,175032528961E1;1,394805992188E-1
1,178169065050E1;1,390014283028E-1
1,182650434249E1;1,379955018652E-1
1,186000075826E1;1,366886418684E-1
1,187753447334E1;1,357061352428E-1
1,189489012184E1;1,345640033611E-1
1,190375647747E1;1,338439715687E-1
1,192798970831E1;1,318765060324E-1
1,192829493701E1;1,322545717581E-1
1,194707252121E1;1,311398677512E-1
1,196528878084E1;1,301477546919E-1
1,263426416003E1;1,306730857395E-1
1,270234699613E1;1,306730857395E-1
1,275725250912E1;1,306730857395E-1
1,281215802210E1;1,306730857395E-1
1,291098794547E1;1,306730857395E-1
1,294942180456E1;1,306730857395E-1
1,298785566365E1;1,306730857395E-1
1,302628952274E1;1,306730857395E-1
1,306472338183E1;1,306730857395E-1
1,310315724092E1;1,306730857395E-1
1,314159110001E1;1,306730857395E-1
1,317618157319E1;1,306730857395E-1
1,321973994682E1;1,306730857395E-1
1,384829368400E1;1,306730857395E-1
1,389745699542E1;1,306730857395E-1
1,397066434607E1;1,306730857395E-1
1,402556985905E1;1,306730857395E-1
1,408047537204E1;1,306730857395E-1
1,417930529541E1;1,306730857395E-1
1,421773915450E1;1,306730857395E-1
1,425617301359E1;1,306730857395E-1
1,429460687267E1;1,306730857395E-1
1,433304073176E1;1,306730857395E-1
1,437147459085E1;1,306730857395E-1
1,440990844994E1;1,306730857395E-1
1,444449892312E1;1,306730857395E-1
1,448805729676E1;1,306730857395E-1
1,510385312794E1;1,306730857395E-1
1,515515927951E1;1,306730857395E-1
1,521029356547E1;1,306730857395E-1
1,528433697733E1;1,306474569408E-1
1,531998812520E1;1,303284347239E-1
1,535341315385E1;1,296033024431E-1
1,539561439005E1;1,282271271284E-1
1,541597238478E1;1,272092400870E-1
1,545098924758E1;1,226271759818E-1
1,610460076240E1;1,205060791084E-1
1,612330590223E1;1,195606369390E-1
1,615883015042E1;1,174597460400E-1
1,617945703338E1;1,162890309242E-1
1,620398046130E1;1,151738457835E-1
1,623289818605E1;1,140615404688E-1
1,635293448391E1;1,115029731366E-1
1,637197537711E1;1,106674071361E-1
1,637323808507E1;1,091448948271E-1
1,640947895881E1;1,115528261735E-1
1,643939922821E1;1,122699301931E-1
1,661502018549E1;1,056294800717E-1
1,664600799099E1;1,050276716272E-1
1,668499111851E1;1,046435436846E-1
1,674796821118E1;1,044035670667E-1
1,679921335663E1;1,043857692898E-1
1,685432129904E1;1,042769331876E-1
1,688812061236E1;1,039939870585E-1
1,693066360373E1;1,031146598291E-1
1,697456333502E1;1,017149983778E-1
1,699675789256E1;1,007059594979E-1
1,755495113919E1;9,671492745515E-2
1,760266402997E1;9,671492745515E-2
1,764521580253E1;9,671492745515E-2
1,768886568535E1;9,671492745515E-2
1,774157497782E1;9,671492745515E-2
1,778522486064E1;9,671492745515E-2
1,782777663320E1;9,671492745515E-2
1,786895576794E1;9,671492745515E-2
1,790738962703E1;9,671492745515E-2
1,794582348612E1;9,671492745515E-2
1,798425734521E1;9,671492745515E-2
1,802269120430E1;9,671492745515E-2
1,806112506339E1;9,671492745515E-2
1,809955892248E1;9,671492745515E-2
1,816777902236E1;9,671492745515E-2
1,851579761641E1;8,774484790835E-2
1,856076523154E1;8,774484790835E-2
1,860194436628E1;8,774484790835E-2
1,864449613884E1;8,774484790835E-2
1,868814602167E1;8,774484790835E-2
1,874085531413E1;8,774484790835E-2
1,878450519695E1;8,774484790835E-2
1,882705696952E1;8,774484790835E-2
1,886823610425E1;8,774484790835E-2
1,890666996334E1;8,774484790835E-2
1,894510382243E1;8,774484790835E-2
1,898353768152E1;8,774484790835E-2
1,902197154061E1;8,774484790835E-2
1,909019164049E1;8,774484790835E-2
1,975093373466E1;8,774484790835E-2
1,980135529742E1;8,774484790835E-2
1,987005582054E1;8,774484790835E-2
1,990285423878E1;8,774484790835E-2
1,995718210002E1;8,772882990916E-2
2,000878675410E1;8,760602524869E-2
2,004422532264E1;8,723164785635E-2
2,007739215957E1;8,648254873240E-2
2,010733281057E1;8,549367947556E-2
2,013246135100E1;8,439908751247E-2
2,015346435219E1;8,272373909536E-2
2,076638832001E1;7,813404839392E-2
2,081555163143E1;7,813404839392E-2
2,088875898207E1;7,813404839392E-2
2,094366449506E1;7,813404839392E-2
2,099857000804E1;7,813404839392E-2
2,109739993141E1;7,813404839392E-2
2,113583379050E1;7,813404839392E-2
2,117426764959E1;7,813404839392E-2
2,121270150868E1;7,813404839392E-2
2,125113536777E1;7,813404839392E-2
2,128572584095E1;7,813404839392E-2
2,132928421458E1;7,813404839392E-2
2,199627181085E1;7,813404839392E-2
2,204543512227E1;7,813404839392E-2
2,211864247292E1;7,813404839392E-2
2,217354798590E1;7,813404839392E-2
2,222845349888E1;7,813404839392E-2
2,232728342226E1;7,813404839392E-2
2,236571728134E1;7,813404839392E-2
2,240415114043E1;7,813404839392E-2
2,244258499952E1;7,813404839392E-2
2,248101885861E1;7,813404839392E-2
2,251945271770E1;7,813404839392E-2
2,255788657679E1;7,813404839392E-2
2,259247704997E1;7,813404839392E-2
2,263603542360E1;7,813404839392E-2
2,326458916079E1;7,813404839392E-2
2,331375247220E1;7,813404839392E-2
2,338695982285E1;7,813404839392E-2
2,344186533583E1;7,813404839392E-2
2,349677084882E1;7,813404839392E-2
2,359560077219E1;7,813404839392E-2
2,363403463128E1;7,813404839392E-2
2,367246849037E1;7,813404839392E-2
2,371090234946E1;7,813404839392E-2
2,374933620855E1;7,813404839392E-2
2,378777006763E1;7,813404839392E-2
2,382620392672E1;7,813404839392E-2
2,386079439990E1;7,813404839392E-2
2,390435277354E1;7,813404839392E-2
2,418707184472E1;6,520946363489E-2
2,420816937933E1;6,412815046491E-2
2,423474826218E1;6,312093254763E-2
2,427062173933E1;6,223488203461E-2
2,431456654731E1;6,166751322187E-2
2,436657816220E1;6,149197131265E-2
2,441308094796E1;6,147532923557E-2
2,516339337951E1;6,147532923557E-2
2,520270692514E1;6,147532923557E-2
2,523944895364E1;6,147532923557E-2
2,527558745725E1;6,147532923557E-2
2,531930597197E1;6,147532923557E-2
2,536430561532E1;6,147532923557E-2
2,542138377827E1;6,140543251183E-2
2,547496795404E1;6,101970614748E-2
2,551831161780E1;6,042830484320E-2
2,613706715720E1;5,122380975351E-2
2,617182844753E1;5,122380975351E-2
2,621764404781E1;5,122380975351E-2
2,625864016417E1;5,122380975351E-2
2,631330165265E1;5,122380975351E-2
2,635429776902E1;5,122380975351E-2
2,639273162810E1;5,122380975351E-2
2,643650352318E1;5,122380975351E-2
2,647814020386E1;5,122380975351E-2
2,651657406295E1;5,122380975351E-2
2,655500792204E1;5,122380975351E-2
2,663754920989E1;5,122380975351E-2
2,668316654026E1;5,122380975351E-2
2,740700116946E1;5,122380975351E-2
2,744005428828E1;5,122380975351E-2
2,747866608190E1;5,122380975351E-2
2,754318514350E1;5,122380975351E-2
2,758418125986E1;5,122380975351E-2
2,762261511895E1;5,122380975351E-2
2,766638701402E1;5,122380975351E-2
2,770802369470E1;5,122380975351E-2
2,774645755379E1;5,122380975351E-2
2,778489141288E1;5,122380975351E-2
2,782332527197E1;5,122380975351E-2
2,790586655982E1;5,122380975351E-2
2,795148389019E1;5,122380975351E-2
2,867531851939E1;5,122380975351E-2
2,870837163821E1;5,122380975351E-2
2,874698343183E1;5,122380975351E-2
2,881150249343E1;5,122380975351E-2
2,885249860979E1;5,122380975351E-2
2,889093246888E1;5,122380975351E-2
2,893470436396E1;5,122380975351E-2
2,897634104464E1;5,122380975351E-2
2,901477490372E1;5,122380975351E-2
2,905320876281E1;5,122380975351E-2
2,913575005067E1;5,122380975351E-2
2,918136738104E1;5,122380975351E-2
2,989075804744E1;5,122380975351E-2
2,993007159307E1;5,122380975351E-2
2,996681362157E1;5,122380975351E-2
3,000295212519E1;5,122380975351E-2
3,004394824155E1;5,122380975351E-2
3,008238210064E1;5,122380975351E-2
3,012615399571E1;5,122380975351E-2
3,016779067639E1;5,122380975351E-2
3,020622453548E1;5,122380975351E-2
3,024465839457E1;5,122380975351E-2
3,028309225366E1;5,122380975351E-2
3,032152611275E1;5,122380975351E-2
3,035995997184E1;5,122380975351E-2
3,044250125969E1;5,122380975351E-2
3,048811859006E1;5,122380975351E-2
3,121195321926E1;5,122380975351E-2
3,124500633808E1;5,122380975351E-2
3,128361813170E1;5,122380975351E-2
3,134813719330E1;5,122380975351E-2
3,138913330966E1;5,122380975351E-2
3,142756716875E1;5,122380975351E-2
3,147133906382E1;5,122380975351E-2
3,151297574450E1;5,122380975351E-2
3,155140960359E1;5,122380975351E-2
3,158984346268E1;5,122380975351E-2
3,162827732177E1;5,122380975351E-2
3,166671118086E1;5,122380975351E-2
3,170514503995E1;5,122380975351E-2
3,174790270818E1;5,117575575594E-2
3,184653309069E1;5,086912548572E-2
3,205581780100E1;4,383661774066E-2
3,211952914766E1;4,355296791885E-2
3,216429239228E1;4,353517014197E-2
3,220478520810E1;4,353517014197E-2
3,224321906719E1;4,353517014197E-2
3,228165292628E1;4,353517014197E-2
3,232008678537E1;4,353517014197E-2
3,235852064446E1;4,353517014197E-2
3,239695450355E1;4,353517014197E-2
3,243538836264E1;4,353517014197E-2
3,247382222173E1;4,353517014197E-2
3,251225608082E1;4,353517014197E-2
3,255068993990E1;4,353517014197E-2
3,258912379899E1;4,353517014197E-2
3,262755765808E1;4,353517014197E-2
3,266214813126E1;4,353517014197E-2
3,270570650490E1;4,353517014197E-2
3,341112796026E1;4,353517014197E-2
3,346029127167E1;4,353517014197E-2
3,353349862232E1;4,353517014197E-2
3,358840413530E1;4,353517014197E-2
3,364330964829E1;4,353517014197E-2
3,374213957166E1;4,353517014197E-2
3,378057343075E1;4,353517014197E-2
3,381900728984E1;4,353517014197E-2
3,385744114893E1;4,353517014197E-2
3,389587500802E1;4,353517014197E-2
3,393430886710E1;4,353517014197E-2
3,396889934028E1;4,353517014197E-2
3,401245771392E1;4,353517014197E-2
3,445954724515E1;3,656950990763E-2
3,449418662227E1;3,622929136910E-2
3,455046380252E1;3,562001337015E-2
3,459390813630E1;3,511297897658E-2
3,466249323306E1;3,461314459274E-2
3,471945770278E1;3,456509059517E-2
3,481828762615E1;3,456509059517E-2
3,485672148524E1;3,456509059517E-2
3,489515534433E1;3,456509059517E-2
3,493358920342E1;3,456509059517E-2
3,496817967660E1;3,456509059517E-2
3,501173805023E1;3,456509059517E-2
3,560185792832E1;3,456509059517E-2
3,565102123974E1;3,456509059517E-2
3,572422859039E1;3,456509059517E-2
3,577913410337E1;3,456509059517E-2
3,583403961636E1;3,456509059517E-2
3,593286953973E1;3,456509059517E-2
3,597130339882E1;3,456509059517E-2
3,600973725791E1;3,456509059517E-2
3,604817111699E1;3,456509059517E-2
3,608660497608E1;3,456509059517E-2
3,612503883517E1;3,456509059517E-2
3,616347269426E1;3,456509059517E-2
3,620190655335E1;3,456509059517E-2
3,623649702653E1;3,456509059517E-2
3,628005540016E1;3,456509059517E-2
3,685400102922E1;3,456509059517E-2
3,690442259198E1;3,456509059517E-2
3,697058373513E1;3,456509059517E-2
3,702548924811E1;3,456509059517E-2
3,713359972833E1;3,456509059517E-2
3,717548194191E1;3,423537630100E-2
3,723349493029E1;3,297101430674E-2
3,726224076067E1;3,171036274384E-2
3,727624938112E1;3,035977640071E-2
3,727805460784E1;2,925016591132E-2
3,788865881774E1;2,495429108074E-2
3,793829340147E1;2,495429108074E-2
3,798194328430E1;2,495429108074E-2
3,803465257676E1;2,495429108074E-2
3,807830245958E1;2,495429108074E-2
3,812085423215E1;2,495429108074E-2
3,816203336688E1;2,495429108074E-2
3,820046722597E1;2,495429108074E-2
3,823890108506E1;2,495429108074E-2
3,827733494415E1;2,495429108074E-2
3,831576880324E1;2,495429108074E-2
3,835420266233E1;2,495429108074E-2
3,839263652142E1;2,495429108074E-2
3,843107038051E1;2,495429108074E-2
3,849929048039E1;2,495429108074E-2
3,919541002676E1;2,495429108074E-2
3,924504461050E1;2,495429108074E-2
3,928869449332E1;2,495429108074E-2
3,934140378578E1;2,495429108074E-2
3,938505366861E1;2,495429108074E-2
3,942760544117E1;2,495429108074E-2
3,946878457591E1;2,495429108074E-2
3,950721843500E1;2,495429108074E-2
3,954565229408E1;2,495429108074E-2
3,958408615317E1;2,495429108074E-2
3,962252001226E1;2,495429108074E-2
3,966095387135E1;2,495429108074E-2
3,972917397123E1;2,495429108074E-2
4,036698920085E1;2,538766694773E-2
4,041216961395E1;2,506259022708E-2
4,045196868063E1;2,461953641145E-2
4,048187419622E1;2,410761237057E-2
4,051220250885E1;2,351459901324E-2
4,054868372499E1;2,253235917217E-2
4,058444765952E1;2,101733986188E-2
4,060194235344E1;1,995926374518E-2
4,062297093027E1;1,868146550889E-2
4,064878724011E1;1,706220207688E-2
4,134404805593E1;1,662493150157E-2
4,138336160157E1;1,662493150157E-2
4,142010363007E1;1,662493150157E-2
4,145624213368E1;1,662493150157E-2
4,149723825004E1;1,662493150157E-2
4,153567210913E1;1,662493150157E-2
4,157944400421E1;1,662493150157E-2
4,162108068489E1;1,662493150157E-2
4,165951454397E1;1,662493150157E-2
4,169794840306E1;1,662493150157E-2
4,173638226215E1;1,662493150157E-2
4,177481612124E1;1,662493150157E-2
4,181324998033E1;1,662493150157E-2
4,189579126818E1;1,662493150157E-2
4,194140859855E1;1,662493150157E-2
4,262680936867E1;1,662493150157E-2
4,265986248748E1;1,662493150157E-2
4,269847428110E1;1,662493150157E-2
4,276299334270E1;1,662493150157E-2
4,280398945907E1;1,662493150157E-2
4,284242331815E1;1,662493150157E-2
4,288619521323E1;1,662493150157E-2
4,292783189391E1;1,662493150157E-2
4,296626575300E1;1,662493150157E-2
4,300469961209E1;1,662493150157E-2
4,304313347117E1;1,662493150157E-2
4,312567475903E1;1,662493150157E-2
4,317129208940E1;1,662493150157E-2
4,388068275580E1;1,662493150157E-2
4,391999630143E1;1,662493150157E-2
4,395673832993E1;1,662493150157E-2
4,399287683355E1;1,662493150157E-2
