Line 27 x;Line 27 y
4,340464256710E0;6,629769330958E-1
4,340464256710E0;6,646705662788E-1
4,340464256710E0;6,663641994618E-1
4,340464256710E0;6,680578326448E-1
4,340464256710E0;6,702595557826E-1
4,341345324084E0;6,292807381194E-1
4,360204899326E0;6,268924627849E-1
4,442458294080E0;6,250371062419E-1
4,469687471478E0;6,249125925944E-1
4,495532114432E0;6,248787329879E-1
4,521376757385E0;6,248801574061E-1
4,548605934783E0;6,248816581324E-1
4,577450402365E0;6,248832478848E-1
4,620912570166E0;6,246623916396E-1
4,651610187436E0;6,232965520447E-1
4,669571787561E0;6,217520084989E-1
4,676444615107E0;6,065974655389E-1
4,676444615107E0;6,087991886768E-1
4,676444615107E0;6,104928218598E-1
4,676444615107E0;6,121864550427E-1
4,676444615107E0;6,138800882257E-1
4,676444615107E0;6,155737214087E-1
4,676444615107E0;6,177754445465E-1
4,676444615107E0;6,200106875078E-1
4,678081442494E0;6,037560156340E-1
4,696222130230E0;6,020399665067E-1
4,731675574307E0;6,003215213653E-1
4,754145433978E0;5,990325762561E-1
4,769174858379E0;5,977872522741E-1
4,778315582749E0;5,960884407762E-1
4,780469302995E0;5,946348576623E-1
4,799154075235E0;5,914681833758E-1
4,851818978006E0;5,894530465660E-1
4,890955151621E0;5,886567764701E-1
4,927404302834E0;5,884188539843E-1
4,952760129876E0;5,876495017284E-1
4,975000587927E0;5,862494476673E-1
4,985862423801E0;5,845584751839E-1
4,986580330550E0;5,795164276292E-1
4,986580330550E0;5,822262407220E-1
4,991670942040E0;5,763702285684E-1
5,009282499871E0;5,748409417663E-1
5,056360866524E0;5,735925574179E-1
5,089958902364E0;5,732556825249E-1
5,115803545317E0;5,732571069430E-1
5,149401581157E0;5,732589586866E-1
5,198260263312E0;5,728810117342E-1
5,227610528831E0;5,715238125529E-1
5,241157522414E0;5,700565808376E-1
5,246736061868E0;5,686090722437E-1
5,256347931965E0;5,651133166519E-1
5,263329222478E0;5,637448206954E-1
5,275058857718E0;5,616477514202E-1
5,289309838595E0;5,591434094900E-1
5,296312223446E0;5,573085953240E-1
5,296716045992E0;5,529434796744E-1
5,296716045992E0;5,551452028123E-1
5,311732898061E0;5,487036857175E-1
5,323419164848E0;5,471954812766E-1
5,372042045322E0;5,413260336311E-1
5,376890846107E0;5,396753925614E-1
5,381403402814E0;5,369720448856E-1
5,393081694453E0;5,326823863604E-1
5,399286972714E0;5,301468319070E-1
5,400094617807E0;5,258510464195E-1
5,400094617807E0;5,280527695574E-1
5,404509744311E0;5,231485334698E-1
5,408871027810E0;5,216993845169E-1
5,418894487018E0;5,195304143584E-1
5,430126715439E0;5,176218351719E-1
5,444377696317E0;5,151174932417E-1
5,451380081168E0;5,132826790757E-1
5,451783903714E0;5,111192865640E-1
5,462449946838E0;5,067725465445E-1
5,467003526787E0;5,052935567850E-1
5,489071545147E0;4,990201329802E-1
5,494227141981E0;4,975464752054E-1
5,503244450976E0;4,961802512995E-1
5,520835488221E0;4,944725068039E-1
5,556449974225E0;4,915523217247E-1
5,577345794063E0;4,895327758241E-1
5,581007118482E0;4,598093232108E-1
5,581007118482E0;4,615029563938E-1
5,581007118482E0;4,631965895767E-1
5,581007118482E0;4,648902227597E-1
5,581007118482E0;4,665838559427E-1
5,581007118482E0;4,682774891256E-1
5,581007118482E0;4,699711223086E-1
5,581007118482E0;4,716647554916E-1
5,581007118482E0;4,733583886745E-1
5,581007118482E0;4,750520218575E-1
5,581007118482E0;4,767456550405E-1
5,581007118482E0;4,784392882235E-1
5,581007118482E0;4,801329214064E-1
5,581007118482E0;4,818265545894E-1
5,581007118482E0;4,835201877724E-1
5,581007118482E0;4,857219109102E-1
5,581007118482E0;4,879571538715E-1
5,584237698851E0;4,581158680801E-1
5,588891272954E0;4,563317610281E-1
5,591929556873E0;4,545475649499E-1
5,594185835226E0;4,530859225686E-1
5,598051421207E0;4,509763189644E-1
5,600993642366E0;4,494637373739E-1
5,606044116343E0;4,471702012867E-1
5,606851761435E0;4,450761389371E-1
5,621868613504E0;4,403282550252E-1
5,633554880291E0;4,388200505844E-1
5,680185935816E0;4,333473464269E-1
5,684385690296E0;4,317394384636E-1
5,686147825043E0;4,282046032828E-1
5,707087859618E0;4,258396809551E-1
5,754166226271E0;4,245912966066E-1
5,787764262110E0;4,242544217136E-1
5,821362297950E0;4,242562734572E-1
5,857811449163E0;4,241877142897E-1
5,883167276204E0;4,234183620338E-1
5,905407734256E0;4,220183079727E-1
5,916269570130E0;4,203273354893E-1
5,916987476878E0;4,135916547517E-1
5,916987476878E0;4,157933778896E-1
5,916987476878E0;4,179951010274E-1
5,922078088369E0;4,104454556908E-1
5,939689646200E0;4,089161688888E-1
5,986768012853E0;4,076677845403E-1
6,020366048693E0;4,073309096473E-1
6,046210691646E0;4,073323340655E-1
6,072055334600E0;4,073337584836E-1
6,097899977553E0;4,073351829018E-1
6,123744620507E0;4,073366073199E-1
6,149589263460E0;4,073380317381E-1
6,175433906414E0;4,073394561562E-1
6,201278549368E0;4,073408805744E-1
6,227123192321E0;4,073423049925E-1
6,252967835275E0;4,073437294107E-1
6,278812478228E0;4,073451538288E-1
6,304657121182E0;4,073465782470E-1
6,330501764135E0;4,073480026651E-1
6,356346407089E0;4,073494270833E-1
6,382191050043E0;4,073508515014E-1
6,408035692996E0;4,073522759196E-1
6,441633728836E0;4,073541276632E-1
6,478082880049E0;4,072855684957E-1
6,503438707090E0;4,065162162398E-1
6,525679165142E0;4,051161621787E-1
6,536541001015E0;4,034251896952E-1
6,537258907764E0;4,005848652785E-1
6,538139975137E0;3,973740675955E-1
6,556999550380E0;3,949561519571E-1
6,609254698849E0;3,930884577759E-1
6,640637479578E0;3,923341011841E-1
6,666482122532E0;3,921238214544E-1
6,692326765486E0;3,921252458725E-1
6,725924801325E0;3,921270976161E-1
6,762373952538E0;3,920585384486E-1
6,787729779579E0;3,912891861927E-1
6,809970237631E0;3,898891321316E-1
6,820832073505E0;3,881981596482E-1
6,821549980253E0;3,858659251863E-1
6,825734351017E0;3,827208370380E-1
6,829395675436E0;3,809124805388E-1
6,840381699853E0;3,769479009438E-1
6,846586978115E0;3,744123464903E-1
6,847394623207E0;3,723182841407E-1
6,855037253338E0;3,685080306998E-1
6,861886675402E0;3,669207628020E-1
6,872245241432E0;3,653735863988E-1
6,898276264022E0;3,609354377684E-1
6,899083909114E0;3,447149120946E-1
6,899083909114E0;3,464085452776E-1
6,899083909114E0;3,481021784606E-1
6,899083909114E0;3,497958116435E-1
6,899083909114E0;3,514894448265E-1
6,899083909114E0;3,531830780095E-1
6,899083909114E0;3,548767111924E-1
6,899083909114E0;3,565703443754E-1
6,899083909114E0;3,587720675133E-1
6,903268279878E0;3,420779139012E-1
6,906929604296E0;3,402695574020E-1
6,917915628714E0;3,363049778069E-1
6,924120906975E0;3,337694233535E-1
6,924928552068E0;3,289655479111E-1
6,924928552068E0;3,316753610039E-1
6,929451364585E0;3,262348136768E-1
6,940273808821E0;3,238643236957E-1
6,949157904837E0;3,219153709778E-1
6,950773195021E0;3,154179068655E-1
6,950773195021E0;3,176196300034E-1
6,950773195021E0;3,198213531413E-1
6,951654262395E0;3,127151991374E-1
6,970513837637E0;3,103269238030E-1
7,052767232392E0;3,084715672599E-1
7,079996409789E0;3,083470536125E-1
7,105841052743E0;3,083131940060E-1
7,133070230140E0;3,083146947323E-1
7,161914697722E0;3,083162844847E-1
7,205376865524E0;3,080954282395E-1
7,236074482794E0;3,067295886446E-1
7,254036082919E0;3,051850450988E-1
7,260908910464E0;3,012084811464E-1
7,260908910464E0;3,034437241077E-1
7,266071856499E0;2,968637340876E-1
7,277290599764E0;2,953392152895E-1
7,292025972462E0;2,940434150423E-1
7,340167990997E0;2,909935980127E-1
7,357086660041E0;2,897501805432E-1
7,363569575530E0;2,883037146342E-1
7,364287482279E0;2,702206915707E-1
7,364287482279E0;2,719143247537E-1
7,364287482279E0;2,736079579366E-1
7,364287482279E0;2,753015911196E-1
7,364287482279E0;2,769952243026E-1
7,364287482279E0;2,786888574855E-1
7,364287482279E0;2,803824906685E-1
7,364287482279E0;2,820761238515E-1
7,364287482279E0;2,837697570344E-1
7,364287482279E0;2,859714801723E-1
7,371930112409E0;2,669185280847E-1
7,378779534473E0;2,653312601869E-1
7,389138100503E0;2,637840837836E-1
7,415169123093E0;2,593459351533E-1
7,415976768186E0;2,409236863416E-1
7,415976768186E0;2,431254094795E-1
7,415976768186E0;2,448190426624E-1
7,415976768186E0;2,465126758454E-1
7,415976768186E0;2,482063090284E-1
7,415976768186E0;2,498999422114E-1
7,415976768186E0;2,515935753943E-1
7,415976768186E0;2,532872085773E-1
7,415976768186E0;2,549808417603E-1
7,415976768186E0;2,571825648981E-1
7,416857835559E0;2,382209786135E-1
7,435717410801E0;2,358030629751E-1
7,487972559271E0;2,339353687939E-1
7,519355340000E0;2,331810122021E-1
7,545199982954E0;2,329707324724E-1
7,578798018793E0;2,329725842160E-1
7,615247170006E0;2,329040250485E-1
7,640602997047E0;2,321346727926E-1
7,662843455099E0;2,307346187315E-1
7,673705290973E0;2,290436462481E-1
7,674423197721E0;2,240015986934E-1
7,674423197721E0;2,267114117862E-1
7,674782151096E0;2,216928671311E-1
7,687758315579E0;2,197794239707E-1
7,708872932022E0;2,180616676278E-1
7,728986286098E0;2,165704401277E-1
7,744756304345E0;2,152516867649E-1
7,751239219833E0;2,138052208558E-1
7,751957126582E0;2,109648964390E-1
7,757047738073E0;2,073106074233E-1
7,774659295904E0;2,057813206212E-1
7,821737662557E0;2,045329362728E-1
7,855335698396E0;2,041960613798E-1
7,881180341350E0;2,041974857979E-1
7,907024984304E0;2,041989102161E-1
7,940623020143E0;2,042007619597E-1
7,977072171356E0;2,041322027922E-1
8,002427998398E0;2,033628505362E-1
8,024668456449E0;2,019627964751E-1
8,035530292323E0;2,002718239917E-1
8,036248199071E0;1,957378663920E-1
8,036248199071E0;1,979395895298E-1
8,043890829202E0;1,924357029060E-1
8,050740251266E0;1,908484350082E-1
8,061098817296E0;1,893012586049E-1
8,087129839886E0;1,848631099746E-1
8,087937484979E0;1,826997397194E-1
8,093100431013E0;1,783549926606E-1
8,103891236731E0;1,770378497006E-1
8,127074698519E0;1,753962448658E-1
8,162533016497E0;1,731923718678E-1
8,185536907466E0;1,713746344733E-1
8,191316056793E0;1,613656592866E-1
8,191316056793E0;1,635673824245E-1
8,191316056793E0;1,652610156074E-1
8,191316056793E0;1,674627387453E-1
8,191316056793E0;1,696979817066E-1
8,196406668284E0;1,582194602258E-1
8,214018226115E0;1,566901734237E-1
8,261096592768E0;1,554417890752E-1
8,294694628607E0;1,551049141822E-1
8,320539271561E0;1,551063386004E-1
8,346383914514E0;1,551077630185E-1
8,372228557468E0;1,551091874367E-1
8,398073200422E0;1,551106118548E-1
8,423917843375E0;1,551120362730E-1
8,449762486329E0;1,551134606911E-1
8,475607129282E0;1,551148851093E-1
8,501451772236E0;1,551163095274E-1
8,527296415189E0;1,551177339456E-1
8,553141058143E0;1,551191583638E-1
8,578985701097E0;1,551205827819E-1
8,604830344050E0;1,551220072001E-1
8,630674987004E0;1,551234316182E-1
8,656519629957E0;1,551248560364E-1
8,682364272911E0;1,551262804545E-1
8,708208915864E0;1,551277048727E-1
8,734053558818E0;1,551291292908E-1
8,759898201772E0;1,551305537090E-1
8,785742844725E0;1,551319781271E-1
8,811587487679E0;1,551334025453E-1
8,837432130632E0;1,551348269634E-1
8,863276773586E0;1,551362513816E-1
8,889121416539E0;1,551376757997E-1
8,914966059493E0;1,551391002179E-1
8,940810702447E0;1,551405246360E-1
8,966655345400E0;1,551419490542E-1
8,992499988354E0;1,551433734723E-1
9,018344631307E0;1,551447978905E-1
9,044189274261E0;1,551462223086E-1
9,070033917215E0;1,551476467268E-1
9,095878560168E0;1,551490711449E-1
9,121723203122E0;1,551504955631E-1
9,147567846075E0;1,551519199813E-1
9,173412489029E0;1,551533443994E-1
9,199257131982E0;1,551547688176E-1
9,225101774936E0;1,551561932357E-1
9,250946417890E0;1,551576176539E-1
9,284544453729E0;1,551594693975E-1
9,327495788923E0;1,550442232293E-1
9,361863010565E0;1,538739413552E-1
9,382386985547E0;1,523687387079E-1
9,391799721987E0;1,506820917499E-1
9,393091954134E0;1,328609078030E-1
9,393091954134E0;1,347511234090E-1
9,393091954134E0;1,365354869410E-1
9,393091954134E0;1,382291201240E-1
9,393091954134E0;1,399227533070E-1
9,393091954134E0;1,416163864899E-1
9,393091954134E0;1,433100196729E-1
9,393091954134E0;1,450036528559E-1
9,393091954134E0;1,467880163879E-1
9,393091954134E0;1,486782319939E-1
9,393385643259E0;1,311521690817E-1
9,399726469835E0;1,291474775429E-1
9,419135402034E0;1,273291877354E-1
9,451540608198E0;1,258443918631E-1
9,475794811586E0;1,251927027532E-1
9,509392847425E0;1,246864645419E-1
9,535237490379E0;1,246878889601E-1
9,561082133332E0;1,246893133782E-1
9,594680169172E0;1,246911651218E-1
9,631129320385E0;1,246226059543E-1
9,656485147426E0;1,238532536984E-1
9,678725605478E0;1,224531996373E-1
9,689587441352E0;1,207622271539E-1
9,690305348100E0;1,145346363712E-1
9,690305348100E0;1,162282695541E-1
9,690305348100E0;1,184299926920E-1
9,701012414467E0;1,112894994659E-1
9,708591189625E0;1,096798862085E-1
9,718426386574E0;1,083015378709E-1
9,759507207726E0;1,036388180575E-1
9,767839276961E0;9,540085465808E-2
9,767839276961E0;9,760257779594E-2
9,767839276961E0;9,980430093380E-2
9,767839276961E0;1,022651096241E-1
9,768720344334E0;9,269814692996E-2
9,787579919577E0;9,030987159551E-2
9,869833314331E0;8,845451505247E-2
9,897062491729E0;8,833000140501E-2
9,922907134683E0;8,829614179852E-2
9,948751777636E0;8,829756621667E-2
9,974596420590E0;8,829899063482E-2
1,000044106354E1;8,830041505297E-2
1,002628570650E1;8,830183947112E-2
1,005351488389E1;8,830334019739E-2
1,008235935148E1;8,830492994979E-2
1,012582151928E1;8,808407370461E-2
1,015651913655E1;8,671823410976E-2
1,017448073667E1;8,517369056396E-2
1,018135356422E1;6,252738688021E-2
1,018135356422E1;6,493824805506E-2
1,018135356422E1;6,713997119292E-2
1,018135356422E1;6,883360437589E-2
1,018135356422E1;7,052723755886E-2
1,018135356422E1;7,222087074183E-2
1,018135356422E1;7,391450392480E-2
1,018135356422E1;7,560813710777E-2
1,018135356422E1;7,730177029074E-2
1,018135356422E1;7,899540347370E-2
1,018135356422E1;8,119712661157E-2
1,018135356422E1;8,343236957284E-2
1,018767934826E1;6,083166759009E-2
1,019806117216E1;5,991308688750E-2
1,020799310186E1;5,919791016148E-2
1,021681867287E1;5,880714934362E-2
1,023696024631E1;5,792702402212E-2
1,025334935530E1;5,794993050736E-2
1,026939969904E1;5,721657136530E-2
1,026939969904E1;5,721657136530E-2
1,028473213603E1;5,719557391558E-2
1,030573090843E1;5,698502710746E-2
1,030573090843E1;5,698502710746E-2
1,033642142194E1;5,698671860401E-2
1,033642142194E1;5,698671860401E-2
1,036226606489E1;5,698814302216E-2
1,036226606489E1;5,698814302216E-2
1,038811070785E1;5,698956744032E-2
1,038811070785E1;5,698956744032E-2
1,041395535080E1;5,699099185847E-2
1,041395535080E1;5,699099185847E-2
1,043979999375E1;5,699241627662E-2
1,043979999375E1;5,699241627662E-2
1,046564463671E1;5,699384069477E-2
1,046564463671E1;5,699384069477E-2
1,049148927966E1;5,699526511293E-2
1,049148927966E1;5,699526511293E-2
1,051733392261E1;5,699668953108E-2
1,051733392261E1;5,699668953108E-2
1,054317856557E1;5,699811394923E-2
1,054317856557E1;5,699811394923E-2
1,056902320852E1;5,699953836738E-2
1,056902320852E1;5,699953836738E-2
1,059486785148E1;5,700096278553E-2
1,059486785148E1;5,700096278553E-2
1,062071249443E1;5,700238720369E-2
1,062071249443E1;5,700238720369E-2
1,065140300794E1;5,700407870024E-2
1,065140300794E1;5,700407870024E-2
1,068337293383E1;5,633713431802E-2
1,069283707483E1;5,644763169675E-2
1,073081759608E1;5,672978593796E-2
1,073162908710E1;5,571871090506E-2
1,075215306209E1;5,421350825771E-2
1,076083891794E1;5,760363792114E-2
1,076156579853E1;5,252686129970E-2
1,076285803067E1;3,493653568549E-2
1,076285803067E1;3,685598662618E-2
1,076285803067E1;4,104168006410E-2
1,076285803067E1;4,346115603977E-2
1,076285803067E1;4,588063201544E-2
1,076285803067E1;4,922757378178E-2
1,077880571909E1;2,572634511238E-2
1,085954583684E1;2,573079507478E-2
1,096047098402E1;2,441360620503E-2
1,104121110177E1;2,441805616743E-2
1,122287636669E1;2,575081990557E-2
1,134398654331E1;2,575749484917E-2
1,146509671993E1;2,576416979277E-2
1,152565180824E1;2,576750726456E-2
1,158620689655E1;2,577084473636E-2
1,166694701430E1;2,577529469876E-2
1,176787216148E1;2,578085715176E-2
1,190916736754E1;2,446589326320E-2
1,203027754415E1;2,314981688405E-2
1,215138772077E1;2,447924315040E-2
1,223212783852E1;2,316094179004E-2
1,233305298570E1;2,448925556579E-2
1,237342304458E1;2,449148054699E-2
1,248095246169E1;2,492588318048E-2
1,254699865538E1;2,434254187745E-2
1,256827201177E1;2,313911171795E-2
1,258382849878E1;2,092261587972E-2
1,258490535890E1;1,571072073288E-2
1,258490535890E1;1,866516972984E-2
